x (pc),y (pc),z (pc)
-2765.97174,335.6990458,220.7520897
1786.047949,336.8315988,41.24557244
1488.429873,337.6166352,132.7234787
2808.62468,337.8915954,239.5363839
-552.7450412,338.3246248,-50.09358933
1090.338953,338.5592439,26.50672726
-1367.262596,339.6297939,-94.80820499
-970.6174153,339.7152165,86.71450161
-1390.509574,342.3140032,-92.35392823
-428.6432824,342.9169785,34.24736996
-357.084595,347.3708762,-53.15135303
574.8020705,347.4272812,-21.92861191
1333.757374,348.6609516,-34.17318973
-102.8048675,354.5494862,-112.7910503
-21.04924082,355.3466122,-4.659896023
-1828.752614,355.4734984,-8.453996816
1412.231685,356.8250741,33.56390103
1546.637884,359.91391,57.39540551
769.8564692,363.0878829,37.31227799
-1417.927878,368.2856742,-8.437747618
-1557.121659,368.9489358,-75.18524154
1502.067506,370.0552632,-7.830037191
903.5332464,371.6717969,4.092436062
-707.1880585,371.7545077,41.03213227
4478.565095,372.1400619,1.5687019
-671.4133807,372.4769524,-97.67800211
1988.781038,375.7840783,10.59759079
1774.118371,377.4241446,-107.443111
1492.260413,380.3724096,370.8526523
-1321.537142,381.1922412,-40.10059149
1607.784951,382.1389016,37.5021624
285.2116052,387.2759873,44.2792269
1342.383659,387.7129555,87.66286207
-616.6886931,391.5135425,27.80650768
334.1432606,392.8947873,-98.01513913
-1357.242167,395.0860514,-63.44848987
1321.311689,397.1667314,28.17812767
600.4184705,402.4005599,41.80250719
-1473.541642,403.391819,-236.7827509
1385.87239,406.5706002,45.64062181
433.9819454,407.2511901,-97.03164039
251.2692374,407.7941335,-183.6755699
-717.2931034,408.4733406,-30.26770339
347.1978977,409.256885,120.2598102
-415.6674751,411.0501648,40.67323682
1738.4809,411.9207219,-125.2456696
-819.0436027,418.4045103,22.4776039
-563.2799804,420.6211115,1.595055035
-441.3219667,421.2945564,-59.2859045
-6486.863882,426.3085697,-43.11594869
-4615.184399,426.5128974,-37.21176522
-1887.775306,434.7862753,-104.236694
1705.061279,435.2485754,30.4091037
-1877.071761,437.4990416,-48.78721648
-554.9632327,439.5431127,38.71256143
1699.735568,444.6492011,-15.33252287
632.9294641,444.9953296,-21.34127543
1706.28884,445.7272219,40.02045642
-1134.920143,447.5146287,50.27848972
-498.4759031,451.6733864,21.02203784
-1419.100152,452.0740476,-266.3696962
-1394.637687,452.8761613,-221.7609143
-1280.937794,453.8554798,-9.724717064
641.1767718,455.6606142,-47.00799926
2391.237761,460.0470004,-419.7376914
-4056.892911,460.7901127,-221.8408837
-1114.348485,462.7179671,58.16817134
-1131.085947,466.1999855,-38.44676911
1508.309447,468.0539166,48.25085087
-6479.182914,472.3907948,-245.0238775
4983.449172,473.7074161,567.696779
-1249.504398,477.1393322,374.6969678
1854.502513,478.9163826,50.15503296
-1631.797139,480.2640156,58.21143269
-1327.758767,486.1534975,10.36506853
479.0958328,489.5783048,37.09806571
-5220.312196,492.5455474,162.0353759
996.0740676,493.3724961,31.04886226
2413.213095,494.9225912,112.2950821
2136.388354,499.5120911,-162.2728353
2233.681288,499.6962676,-137.1879946
-108.744649,500.0056677,17.68992838
-1717.67869,500.0072262,-9.679374273
-695.0049521,504.9506549,39.91181104
-2488.398568,506.7227112,-88.23640177
4194.222334,509.0422347,-305.0754207
-1327.636871,509.3662039,-3.226412887
3048.156982,511.7273914,33.98663527
-1191.696194,511.746727,13.581904
789.3678064,512.2297906,0.328470959
-895.3887226,518.4125152,53.13661129
-4360.830208,518.4537232,-344.0794006
1583.68441,518.8518682,70.43031727
1725.693203,521.3461584,31.46668881
-52.48674881,523.0779736,-17.62313046
-587.6513334,524.4988683,45.69297077
-183.4605478,524.7617521,58.72249126
-863.3407688,524.9194153,96.57807375
-327.1314118,525.3541873,12.20726311
-1954.477843,525.5292482,-66.78600035
1708.323876,534.0467767,64.06696484
308.9229498,542.6994723,140.156676
132.4728292,543.4253848,-43.13699852
-2762.667204,544.5178658,-81.60401798
-1125.249319,546.6344316,-2.401746108
-1380.786022,548.3651768,-479.0058407
-1062.23853,550.1418225,64.78641796
2321.836516,550.5707038,192.829185
-1476.652461,551.8039997,44.03242427
927.2833256,552.5524722,74.53455293
-1992.940971,553.0660496,-84.8777392
-2569.090024,553.1106106,-15.13610972
-1075.00027,555.0866405,-18.79469487
-2149.184029,560.2210798,1.162912827
-1173.960095,563.7276082,83.98737027
-1516.775354,565.2893745,-31.6456908
-1657.068336,565.4033036,21.08638379
-958.7406234,567.9014232,-39.10742389
-1784.876625,568.9403722,-99.49013006
-4894.005163,569.718398,297.0360387
143.8988911,570.3569502,-57.15818851
-555.4577746,581.4565007,78.98733136
-1250.203972,584.0426251,-16.85946115
-1595.911568,585.2843845,-22.54899268
-1591.572788,587.4778094,39.68482015
66.10058952,589.3000319,-2.276950947
1860.4913,589.8252319,31.34197399
-1928.534626,590.716546,-9.85688225
-5625.097409,592.2141898,-297.4180513
1834.60133,592.5600838,-17.16124685
-1552.321572,599.3023354,-5.51802285
-1547.651476,600.2944457,-4.635588468
-1388.45912,600.8399143,18.48432226
-2642.175179,601.7424949,30.27036106
-1043.411748,602.171265,-101.7973095
-731.3209253,603.9270931,32.29195563
-504.0487956,611.8951375,-107.3273141
1.607281785,613.9350159,-8.787083742
-2350.293074,615.2727187,49.61800742
168.9668865,615.5279735,85.50733915
-914.9913602,618.0993103,63.08766513
4181.217965,620.4115516,-5.902003481
-492.3265189,620.938814,49.85567251
-1512.541653,622.8070991,103.1991549
-1364.290827,623.1815558,18.84905983
-1062.533243,625.1307656,-123.9178482
-834.9099833,626.184818,115.4031777
-1056.195653,627.1230868,40.10455958
-1080.340521,627.5117075,39.91761895
2320.753816,630.5348566,23.50572012
175.290469,635.9544752,-111.33803
169.4247483,637.1925463,-107.2609603
110.8251955,637.6276927,32.4453632
-1399.165077,637.9312024,-28.72051589
-1073.00547,640.6553558,26.83237616
-794.7208893,642.8635966,-75.96120245
-1727.519598,643.4886098,-319.7490394
2243.493009,644.1588708,348.4228316
-672.0975217,645.6451783,-7.157175848
184.0181753,646.8577209,-93.55960737
-1667.507742,648.4582961,81.24511174
-1415.093348,656.2641665,20.69201682
-467.4102264,658.1965344,-66.37019199
-850.6324362,662.1992843,0.752585912
-2348.191471,666.6850242,2.982243351
-1610.50245,666.7626683,415.9007144
2617.81308,666.7856284,57.0579022
-558.7625217,666.8521543,-41.63710619
1934.061384,668.9728248,45.72661513
1330.492201,670.3320921,174.4860721
1547.940314,675.6351248,-10.90701029
-1871.296906,675.9227923,-193.3320116
1216.407218,676.7655257,-2.429497085
-1845.164193,677.0606365,99.90994547
-1815.551422,680.2519156,-27.41105362
-1794.981535,681.4910564,3.351030463
-3184.362486,684.4123186,-77.32618309
78.78291385,685.0895068,23.35851351
-1482.73413,686.3759093,18.53674436
-1537.885114,688.5735965,-0.882263897
-100.2324907,689.5962879,-40.17969082
-1110.572729,691.0017417,-2.967755314
-1372.098071,692.4955511,-12.87619047
-2149.858166,699.3610247,-33.54137987
-2078.366232,702.6796478,16.46563066
1964.904798,703.5377734,62.67164256
2190.233684,704.0505457,104.8724956
195.9400811,704.1503478,11.86475085
-1868.070349,705.8849625,6.970830876
-575.9421482,706.6783409,25.30542216
-522.7052669,707.9448904,-83.95972907
1977.115984,710.2467503,-95.76502748
-1232.688168,710.5458694,23.09649858
-1529.591576,711.3111355,-18.84357901
-1470.61202,711.8718255,22.24388329
-1625.784161,715.3621517,-53.02692344
396.1786063,715.6085259,-8.423159173
2217.328078,717.8873194,-40.68155941
-839.9943397,717.9301916,3.278596189
-1318.53431,722.474775,-419.78384
1359.640694,722.9337806,-18.54542036
247.9644477,723.4207748,-20.02536546
2584.319118,725.9326807,59.5099815
-439.7745068,726.1540206,42.41133664
-5935.811768,726.722905,-215.1010854
-2202.51224,734.8136736,-25.93644959
-2083.860595,735.0698031,-75.62013964
-461.6808215,735.697021,27.59913651
-1313.49297,738.6058243,79.23796601
-1162.668041,746.4196162,-459.3438625
2168.449296,747.5037471,103.3527843
8.261598599,751.3264365,-107.3374671
-276.8545299,756.9498948,-3.798171461
-1028.433777,758.5038711,16.72850314
-939.0511956,764.5078682,-15.2174743
-41.0624011,765.6189972,-20.74681603
-901.5075828,767.5144402,7.852527802
-1470.312592,767.6808554,33.58551973
-656.178314,768.829367,80.79247918
820.1648802,769.3783531,31.80438762
-1095.537437,769.3854403,-58.6836297
-1412.668389,770.2118092,-4.773992098
-1706.129878,772.8579439,203.1438863
-1006.600544,774.3474839,-6.428020189
1534.22297,775.3279159,-82.87038318
-1635.43826,777.9628248,-225.2566115
2500.745504,778.4167106,347.1359236
20.81617782,779.3435489,-179.4166088
-922.3913522,780.0331995,2.530027434
-2038.831163,790.8104908,-27.48192922
-414.6079527,792.7348495,-26.39514984
-946.6455804,793.2044131,-121.5314945
718.8296244,794.428865,88.27088743
61.40790222,796.2500945,240.3556876
-84.51785452,801.442466,42.37577109
-1253.850144,802.7959558,-22.3488
-2055.98019,804.9020448,18.49748117
1717.261996,805.8867238,-163.6270879
-378.1015945,807.8944791,-3.113661062
2995.622391,808.280954,180.5336177
2568.242216,808.7781605,87.44029618
-99.30300297,809.9266648,3.702877833
-813.0782234,810.2449871,-17.63132102
-2902.93882,814.3394746,4.735948978
-378.0846264,814.5136028,-4.858623867
1349.159765,816.1149864,-128.2507583
1013.735007,817.9810328,-32.51716928
-407.5057923,826.3400018,-92.61333933
-70.15777341,826.8327322,116.9167219
-299.5255434,826.9791808,-122.2042694
31.83643614,828.7258581,-33.16464167
1446.838809,829.9543183,-7.569117923
-1434.197854,830.3724385,76.41418708
-432.7797429,830.6540879,-26.16257548
1807.321876,835.8656396,-83.45817788
-3880.43701,838.9801782,-151.821855
-2336.225386,843.3966126,-77.18873096
-1026.731001,845.1685386,-75.74689584
-102.54795,848.6524737,-73.73531587
-1118.041887,848.9475839,-22.05307351
140.7142432,849.0661364,-24.64138207
990.4339156,849.2044333,-30.29008675
-1720.896501,851.267592,-16.08476624
-5165.178997,851.3854633,447.8668627
-2065.805214,852.3071937,-167.6372969
-1176.603103,852.3446872,-56.83019602
-2026.820354,855.7456005,-92.21018951
2502.126849,856.6694975,38.7763362
2441.949584,857.0729243,-7.227049974
-992.5623079,857.9667614,-7.556535751
-448.4683545,864.0755204,-30.42416769
-3004.713805,864.4262349,255.4040602
-1908.599774,869.7990281,-47.96410094
2089.660925,872.4104674,-425.0096389
2348.024832,875.5558,-426.5506192
-5746.587708,877.29869,338.2391429
-2537.498733,880.1759371,-31.40857846
-4056.666867,885.9798914,-76.82815245
1905.441413,886.9029478,117.1374473
1329.695541,887.4674414,-130.871341
1160.348273,889.4016522,-0.765501375
-417.1711848,890.1606444,310.7140641
-3061.110019,891.073015,-72.9063479
-5953.227122,891.8403488,-64.09077001
713.1314678,892.6850885,-31.71501922
1980.052177,894.0278388,45.12870085
964.8925189,895.0655965,-48.25976437
-909.8263626,896.8974971,-32.78520545
1518.344403,897.9463768,-4.310260832
-3419.529015,899.0105961,-528.4186448
-978.4312336,900.0288557,38.992049
230.200331,903.1118775,-4.554593087
-748.7593237,903.4880638,-36.67143005
-582.4326415,903.7585511,42.05590847
-632.9071248,905.5659665,-51.13561915
4186.128729,907.3676389,329.5849448
-1013.638269,910.4440682,-97.9033093
-2386.111068,910.690064,5.79483721
-162.0927932,914.6059565,-16.21328558
1595.649466,916.427737,-57.82720746
-468.7972255,916.5045155,-56.65363549
-2769.141377,920.0972771,1.018574131
13092.88475,922.4328821,-1199.119087
-745.4702282,924.8618545,51.24147809
-67.59851061,927.1626792,26.45387744
-120.9425238,928.6676933,-52.85093434
-976.6372127,929.3891988,47.07942105
-1569.184491,929.8623883,-120.8303433
119.3123339,930.0904529,-23.24470773
-2070.207262,936.0396714,-67.82791051
-1605.280619,936.5474878,-42.82449692
-371.9241373,939.8523598,21.70202584
-1141.004147,941.2403601,-74.41183522
-353.956445,941.6858608,44.62706182
-2322.963695,946.5653642,113.9064632
969.4303617,946.6883394,-3.310886296
-1209.201057,948.4755858,-24.41037035
1100.768818,951.164404,-24.88543637
-1174.04257,952.7583257,55.17803946
-940.3752768,961.6216703,51.9047384
-3747.778685,965.0554443,-329.0576152
-1352.801767,965.3004042,-19.14444224
-545.295425,968.1385261,64.26269406
-588.4098826,972.729275,18.45447567
-2475.398521,975.5845189,-428.5580592
-2439.690729,982.2335498,-145.1977968
-496.9189294,986.2973411,-36.25096419
-975.1467629,986.7892623,43.35600077
-355.0224421,990.4497083,-62.32528289
4303.820727,992.8241429,-353.8196834
-806.2853744,993.5503346,-61.01334049
-4.165590639,994.4556953,-32.64227092
-1691.960916,995.0507382,-22.61163665
32.90756068,997.2383166,20.90053504
4748.718069,998.1152997,-446.734312
-1249.580816,1002.177683,-24.32441717
3658.785426,1005.736625,-137.8116406
3133.487609,1009.070017,17.23679293
1459.646365,1009.576762,28.50000196
-396.7073607,1009.68334,-19.69321384
487.2158592,1010.10302,-111.5418991
-1207.885168,1010.665372,80.60971335
-36.53982783,1010.95022,-28.0801395
498.3705809,1011.930933,-2.559348619
570.7633554,1025.880662,-8.605792404
-1034.676691,1027.119778,15.26786124
-1270.494822,1027.358646,-18.25157563
2709.0814,1034.497592,26.3192038
-2145.266744,1035.21541,-9.146200938
2528.712174,1041.227454,41.05034789
-2220.115887,1045.180559,-28.26742555
-107.8519599,1045.446341,-3.301808448
2033.480256,1049.557424,53.9283017
-1469.403089,1049.663578,-137.0471987
-352.5351207,1055.452649,-22.53205754
-1365.56148,1056.187469,47.31676098
-457.4986008,1063.321408,-31.72716225
2653.157332,1065.486769,71.37306535
-1871.140496,1068.57856,31.59281834
2867.510979,1070.977699,-514.9791753
-999.511726,1071.8451,100.4260462
-266.3172506,1072.125067,25.45512055
-189.3713943,1075.075734,-97.809205
1894.882834,1076.880759,422.0744894
-1051.327989,1079.218368,-138.441949
-1527.868586,1083.39344,2.288300613
-513.0108193,1085.773213,-17.81654012
-552.0411395,1087.661999,-25.3368684
-4433.089625,1088.871249,194.5167808
-1384.725355,1092.80557,-2.770883581
-1424.352899,1093.734567,-64.59502849
-6551.697405,1097.553681,-9.275374763
-652.6336768,1098.286895,-33.45413994
-1005.378403,1098.332009,54.59912597
-747.5686609,1100.01388,3.249799833
-2320.953572,1101.077115,-23.7635406
-1410.266547,1102.217419,62.81739569
-1506.217221,1102.38436,-113.8349994
-509.5074235,1103.686723,-30.55819606
-1439.985821,1105.738802,111.9979279
-2638.328013,1110.13482,-59.95814813
3162.658984,1111.887058,103.0112821
-1090.293064,1115.705467,7.895835823
-792.0092587,1116.527501,15.76939917
-569.9458683,1121.483515,0.65868723
338.2026177,1121.595915,-59.75444496
601.5568946,1121.898867,-1.110901928
-1945.386887,1124.07525,192.2230254
-882.8163141,1127.112274,81.29745737
958.809422,1128.591211,-18.09337824
104.1514871,1129.146631,-11.67709352
-1280.132072,1132.963556,71.94760633
-1148.55966,1133.820488,-16.0564152
899.1143091,1140.521064,44.8794131
2363.238352,1148.036645,-59.16375725
-449.6646127,1154.520706,2.162461845
-1791.633801,1154.629194,47.99738602
-954.3418997,1158.121067,-31.43457224
598.2644025,1158.61984,9.786318314
-3905.055392,1158.954538,-193.5220045
1511.772554,1160.02388,479.7013063
-123.4493881,1160.897383,-36.0765
-236.2318282,1162.154724,-70.24899058
-745.9870212,1171.86756,48.2678467
2654.012462,1174.4343,-321.4372857
-3114.141048,1174.872832,225.156298
-3401.96173,1177.369959,21.36270467
-2754.355054,1178.242628,-373.6757271
435.8707759,1178.944144,-12.50490329
-2533.253251,1180.199015,-85.87344809
-980.0919694,1181.365307,-4.554430001
-964.8870736,1181.383562,171.9035027
1352.397103,1181.434855,-29.15060537
0.206297112,1181.995373,3.300762391
1581.346599,1182.567998,115.5848701
-1928.215425,1183.001123,175.6548245
159.3569703,1183.295465,-7.293685582
1615.508122,1184.106071,5.943011916
75.84740472,1189.001608,37.23368366
-1637.034398,1190.248403,1.766272979
-1408.54444,1192.842971,67.35878314
-2676.034549,1193.6866,-102.8367416
-601.6058036,1195.120535,-1.167625121
337.2875704,1195.931515,-77.52359199
129.5917945,1202.687036,-90.10472352
367.1143205,1203.029383,-22.6137112
-2292.2687,1203.467973,-9.489159364
49.64621657,1204.622809,-113.7547443
3302.977405,1207.410894,93.93188072
-1531.577328,1207.831707,75.61387307
-986.1817596,1210.040439,-55.6028179
-97.81676701,1210.462356,-79.38365527
-34.53615452,1213.645419,45.79357194
651.936895,1217.387312,10.3641914
-3212.229627,1217.646095,-637.9301004
-834.3542261,1218.999958,48.74553507
897.1824516,1220.472766,502.7184854
-720.6166419,1224.341379,81.41770833
548.2744559,1224.535951,-29.50974272
-2302.226909,1225.146779,340.0979679
-1401.225097,1227.111896,72.53013502
-106.2480004,1231.750729,272.5022996
-2664.848656,1231.897398,-83.54305165
2446.990955,1239.282112,21.54325014
-1258.053697,1243.644789,-3.087485879
281.3648765,1245.473377,-18.94398146
2492.834327,1245.598709,40.37171875
274.6378747,1250.16503,-72.00996969
-1633.730347,1252.24685,47.79102576
5744.362796,1252.473638,429.6869287
-434.1410141,1253.724446,-25.0118795
-106.2097403,1254.315747,22.19228285
-1270.703101,1254.396493,-139.5853466
668.4616411,1255.078913,4.467337405
270.5584303,1260.968516,-29.26666031
-109.0093104,1261.192147,-16.35048799
260.3928217,1261.824967,-38.91440512
435.4710889,1261.837454,18.87248921
-905.2344695,1263.486103,46.67356522
-10191.22665,1269.384382,-21.50942198
341.6534323,1272.40268,-37.260607
-226.8995455,1275.095745,69.68814027
-1994.53821,1276.050944,30.58290328
-1659.93481,1277.39908,43.5088027
-2567.184318,1278.273009,-253.4241285
-4240.987293,1279.621934,-38.65855226
-2318.782617,1284.264292,-83.76396473
2452.301334,1285.849487,13.04855679
-1280.342736,1287.963075,-103.1241806
639.7587566,1291.047995,-19.61654579
-2477.363185,1291.282753,-85.35514442
-4392.475956,1291.942981,-202.304994
-1818.772295,1292.056498,4.283209886
-1456.705311,1292.868912,71.41858827
1619.941493,1295.034975,-377.2770502
3703.407526,1295.463779,65.74417483
-639.2064705,1308.82772,-358.3086493
746.170154,1319.388526,-26.45784816
-205.1726125,1323.80616,32.27150813
610.8267881,1325.594198,35.92572156
-2152.191712,1329.739659,-856.7988529
-268.7212589,1332.708938,-321.3794829
-2345.91684,1336.459881,106.5512449
-682.5959183,1341.405783,154.4743924
-3488.354333,1341.8487,-135.7428327
-1774.467091,1343.967338,9.712726468
-36.3883462,1344.767761,-44.62687011
-2516.898999,1349.549402,-25.91987795
-910.178241,1349.902886,-54.57809794
-591.6007581,1352.190312,-12.8803664
953.2799832,1354.369352,50.89138179
291.7019376,1360.667971,-34.00959199
-1582.03063,1362.683756,4.008669763
-623.8431371,1366.370147,-164.2356936
-290.1165539,1369.591973,-7.086006508
-349.3070896,1378.424716,-3.722783042
-817.9728051,1382.015234,81.35344764
308.6979081,1389.004093,17.38479219
-1405.942087,1391.29565,-10.35673646
1580.77835,1397.57114,-5.892223897
118.0433931,1399.880886,-20.59763794
-2498.393624,1402.033113,228.491685
-2272.385365,1402.905976,-258.0863703
1063.805897,1403.546107,80.89709144
673.7986848,1416.463761,37.23903661
-177.6958886,1422.579061,-62.59382087
-1562.207281,1423.494155,415.798992
735.9979948,1424.139899,-54.30008068
-1913.485723,1427.307599,-485.2436539
-1813.763733,1428.829724,13.70180141
-4919.886913,1429.35928,-678.1362749
-1010.517853,1431.969713,-36.40617238
3524.988317,1433.499785,-188.7742836
-1889.908592,1435.038661,-696.159862
-3865.72468,1449.181548,-68.45827575
227.1125087,1450.31015,-6.661549826
-210.9229523,1451.143077,-42.24072812
576.2036722,1453.841453,-20.74507327
523.7467812,1458.755611,-14.87870337
-4118.33262,1459.996109,-148.7675764
-698.5713347,1464.58526,-33.42313579
-1539.346969,1465.388086,-1264.427802
2376.38356,1468.257426,-120.9847405
73.86815772,1468.322423,-73.18986233
-102.563,1470.407177,-7.717810688
137.531002,1471.370179,-25.2788144
167.7540018,1479.243779,-61.6152377
-64.13347659,1486.761508,74.34457834
-1011.74589,1488.180094,-94.30939315
228.3717254,1497.660078,-9.254550802
-1246.890082,1499.222369,-9.869794779
-1451.880341,1499.271139,-63.03590216
-1264.821532,1500.960158,26.72260888
2206.682534,1501.349554,-7.919070796
-1517.90614,1509.452139,37.36560218
1229.919598,1513.415726,-57.19811097
697.2558794,1515.246334,9.315820984
953.3820824,1515.704493,-37.19535353
1808.281842,1515.71588,48.1886821
1889.328313,1521.231851,-351.7004165
-10.65269642,1525.861573,-17.57786935
-536.3283268,1526.38725,60.45566597
-1423.401392,1527.479753,21.86508523
510.7807472,1531.001515,-11.54944322
-343.0620394,1531.005413,-9.584415979
-732.1183848,1538.371581,32.11774128
-496.3203187,1538.473203,-105.6709298
-875.5626801,1539.391747,10.20017135
583.8155782,1541.767021,-36.26048118
-2931.847705,1543.826633,331.3130826
-528.141827,1545.215689,7.980311707
-902.8710713,1547.557867,-68.82934169
-303.6744143,1547.841425,72.17876146
479.2559018,1550.140974,38.80387261
801.170144,1553.569062,-83.96172491
-9627.957576,1555.940099,-444.5810572
3429.067146,1558.381303,-266.6874989
692.7789303,1561.137186,-13.11636947
-2062.756859,1561.182944,-74.06724367
3080.749233,1562.953291,-1081.924754
806.4807755,1566.550811,-12.30098065
1253.184897,1570.39967,-58.92783345
-1317.917229,1577.889483,-22.24762685
7260.982095,1584.477699,-1108.045777
-2106.089295,1589.93557,129.0610918
-6981.541379,1591.293719,-421.6553963
-3096.538098,1591.404418,-812.1014651
-5843.436444,1594.199356,-5.285728969
706.4447616,1596.439411,-88.43645925
-1005.00219,1603.975806,-26.10004836
1341.663851,1605.750657,-46.38897254
-583.4476591,1607.372302,-6.565912512
1954.555492,1616.374409,-58.44311387
4144.32307,1616.637375,149.9029355
-1256.342734,1618.5004,21.45668565
4263.788598,1619.66135,269.3787298
-657.052762,1621.372145,-43.97766703
1143.023939,1632.40736,-211.5620128
-2609.129797,1632.8991,-12.89305855
3668.601647,1640.27647,-188.1065067
201.6662598,1642.439882,-85.8542535
3346.979037,1644.016469,123.7019706
-2539.432888,1644.09051,-363.9450582
-668.6812347,1645.93913,-38.45497892
-366.9846683,1653.994677,51.46708377
-2488.200462,1654.408669,-109.0431844
4544.105175,1657.512582,932.3283762
416.4017482,1658.990263,-290.8365353
-2036.833928,1660.609342,8.256091913
64.31788262,1666.658587,-18.34024834
-2041.539478,1670.385765,991.4897652
-1552.814573,1672.197673,6.770820366
2664.476635,1674.016312,143.9918294
-393.6045879,1676.825259,-45.40349843
-601.0174783,1685.060701,58.72328136
1856.335534,1687.359473,-43.78808775
612.6023681,1694.142833,-42.45469623
2542.458186,1695.608831,-234.6104508
20.43504532,1696.790216,-60.74020452
718.4135182,1699.068184,-110.2421099
16.31785313,1699.846177,-16.02188534
-2381.681902,1701.347143,18.39076239
-945.7865477,1702.738074,-29.57800539
-768.6695853,1703.20695,-112.3261063
902.200559,1706.119924,9.431721736
1229.780348,1717.739015,415.2372482
-2821.293445,1728.213599,127.6794865
282.4120609,1728.370472,-77.38177057
-1591.427324,1731.27057,-44.33153021
361.1368373,1737.753476,20.44608001
246.8786657,1745.578662,13.23104232
-472.5693832,1757.516622,14.61173952
1091.496878,1757.663161,-3.972192404
-547.9297721,1760.281987,38.9395898
-573.6323465,1763.364186,-50.17645858
2189.219022,1767.108016,-56.9678436
-10147.18074,1772.791558,50.33998218
-966.1699395,1777.243897,-21.18441927
-980.5750058,1778.508898,-18.43251825
-342.3693676,1784.607759,-55.51901702
-153.2936344,1795.456904,6.29015385
592.86716,1798.98189,56.548126
298.2874632,1799.858907,-432.6170402
-385.8805961,1799.972164,-21.84891491
642.9363242,1804.578245,-34.44186856
-1106.272904,1808.105509,-36.25919251
264.1283301,1810.533891,-33.21528232
900.3416567,1810.55163,61.77941222
-2577.667168,1816.996972,-603.8832485
-2891.547724,1824.430744,-1117.503117
0.637756163,1827.03675,-59.33216831
-924.0514098,1833.284403,2.508212044
2884.581019,1839.804848,-66.29078849
1222.120251,1842.925974,-86.11007983
4576.154948,1859.11428,-274.4248322
-891.5130487,1860.731272,-84.31261184
-2279.960019,1868.785216,-11.31947958
-1419.773598,1877.277203,-124.5882629
-1134.874939,1877.597127,-17.99728434
-3982.195222,1907.948265,-53.95027569
599.9670128,1909.823617,-376.8054355
1029.72949,1919.632816,-84.06562386
-250.7155552,1930.402845,-73.42047584
704.6969197,1937.190799,-50.37915135
-725.2441971,1937.691494,-11.55541584
-5463.807701,1948.798594,-24.29910092
-4871.047813,1960.124034,187.9440722
-145.9162739,1968.188628,-182.3896025
1460.886618,1968.520684,469.8431724
-5234.625481,1970.695057,-88.84294843
2731.636142,1971.567992,-35.27944069
-4023.893749,1981.746184,-277.4836215
-1019.245172,1990.066433,-641.1324896
-720.8581058,1992.434983,270.3006251
-2577.335391,1992.709795,-31.84267615
-1022.454013,1992.901342,-23.06586375
-1338.38081,2018.243914,38.88845338
-4051.80839,2018.391518,-219.0170098
-2781.956058,2019.726076,-520.534409
2791.15212,2022.685264,-4.812918381
1065.011636,2025.970084,-26.76628298
326.2094328,2029.787489,-26.19458897
119.4997032,2035.410142,92.23000237
1347.02869,2043.652279,483.760344
-829.2343764,2052.427103,-41.34409765
1999.624566,2067.780978,-193.5779426
-1205.121259,2069.774626,-67.31826321
-1679.807639,2071.431126,274.1904211
2938.495857,2078.261977,-77.90541592
2191.563438,2081.897995,139.3787403
1259.2616,2082.567859,39.08112945
289.8222698,2085.962251,-0.735132666
-3790.874873,2092.675359,1097.29966
131.4415408,2106.805895,-644.1591749
2573.145947,2120.383664,-468.5958309
-1220.084339,2123.506648,-288.5649378
-449.6467034,2135.573721,-125.4540647
-1166.627453,2136.19633,-1.274439362
-161.9910255,2139.428615,-43.81903042
-4023.015219,2154.410535,-62.92689948
-2437.999483,2177.527172,-183.3301344
-2858.880871,2179.46109,226.1714513
3804.25618,2197.27371,-82.82004411
-6330.654956,2199.612911,36.26113269
3562.114041,2203.443366,-170.425609
1513.585956,2216.340333,-129.8540833
685.8195926,2219.63869,-92.09001847
-3832.366518,2221.545168,-51.02880814
-4026.98682,2244.154653,526.0675309
140.5005019,2258.349361,76.24808943
516.1523614,2266.359729,-53.15373436
481.4745584,2267.105287,-39.24115552
1683.216849,2290.584056,-159.4199428
40.03148329,2293.402142,-75.6908004
2376.753854,2300.019384,61.77338528
-232.9065587,2312.997076,-37.73672466
4137.896269,2347.787307,-511.7951029
635.3268384,2356.26097,-792.9376076
-3911.311759,2360.385265,77.34807575
-1265.538401,2369.147525,-12.18863953
277.4724244,2401.795494,33.33857207
4300.32741,2408.299065,-48.17450913
336.6385542,2410.569578,13.59394981
-2405.858227,2414.270948,-157.7529227
577.313193,2419.560415,50.80230554
-3162.327283,2445.888008,-370.8679086
3042.008131,2453.71464,-276.0344143
-3259.072575,2460.349343,-399.6699407
-203.5822434,2460.442488,-103.0438462
-500.0165417,2468.685061,258.0727221
-226.3285866,2472.588239,-123.6073354
1379.544259,2477.534178,-85.15299327
425.3972655,2488.676506,33.93254255
-958.1068822,2490.754952,-1312.572654
-4538.543658,2493.022827,-92.1935441
-1330.413494,2539.446313,30.02260506
-662.6519332,2542.140956,69.25153445
-1206.894787,2548.599041,21.16366384
4614.174024,2553.468981,159.2803735
-1393.885442,2568.286479,928.0861674
-202.5722025,2579.680065,44.26358029
-3295.755172,2590.710474,-628.7591633
451.3067871,2593.889489,-646.204693
3243.467459,2596.649079,-614.2738851
-23.63280272,2603.889762,-72.28138676
-1023.361318,2604.617349,-55.68733854
2559.23665,2608.848227,-472.6983171
-3051.992696,2624.201233,153.9235922
56.81738973,2624.909971,-49.95424398
1290.396814,2653.929944,344.053648
365.7207723,2680.263182,403.3145062
